flag,avg_min_between_sent_tnx,avg_min_between_received_tnx,time_diff_between_first_and_last_(mins),sent_tnx,number_of_created_contracts,unique_received_from_addresses,unique_sent_to_addresses,min_value_received,avg_val_received,min_val_sent,max_val_sent,total_transactions_(including_tnx_to_create_contract,total_ether_sent,total_ether_received,total_ether_balance,erc20_uniq_sent_addr,erc20_min_val_rec,erc20_max_val_rec,erc20_avg_val_rec,erc20_min_val_sent,erc20_uniq_rec_token_name,erc20_rec_token_risk
0,36.82,2261.81,55167.15,24,0,2,1,0.09475,11.543095,0.094308,30.654702,48,277.0234066,277.0342855,0.010878908,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,269.49,16083.67,1,0,21,1,0.0003,0.815339,17.121073000000006,17.121073000000006,22,17.12107329,17.12212329,0.00105,0.0,1.337,1.337,1.337,0.0,1.0,0.357429718875502
1,1398.46,3086.2,108499.82,18,0,17,13,0.00675,0.6944140000000001,0.0155,5.0,45,18.73957653,18.74918602,0.009609493,0.0,0.0,20359.0,10179.5,0.0,2.0,0.0034423407917383822
1,0.0,2906.7,156961.55,0,1,29,0,0.0,0.369741,0.0,0.0,55,0.0,19.9660347,19.9660347,0.0,0.0,0.0,0.0,0.0,1.0,0.0011474469305794606
0,0.0,0.0,5.88,1,0,1,1,11.338449,11.338449,11.337978,11.337978,2,11.33797766,11.3384493,0.000471636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2.2,0.0,8.78,4,0,2,4,404.661124,1000.5,0.001078,1439.532513,6,2000.998113,2001.0,0.001886545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,976.41,1030.48,19960.78,12,0,1,5,0.016617,0.7177020000000001,0.0,1.5,20,6.820451184,5.74161713,-1.078834054,3.0,589.014251,667.221669,628.1179599999998,300.0,1.0,0.0017211703958691911
1,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,1.0,0.357429718875502
1,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13.37,13.37,13.37,0.0,1.0,0.357429718875502
0,606.15,11064.5,552554.17,510,0,6,18,0.0,27.466091,0.0,186.3,532,872.602,604.254,-268.348,5.0,0.0,22000.0,1922.841253,0.0,11.0,0.0
1,0.0,172.34,1723.37,0,0,9,0,0.5,0.59925,0.0,0.0,10,0.0,5.9925016,5.9925016,0.0,13.37,99.0,56.185,0.0,2.0,0.357429718875502
0,106.92,1523.8,1010246.45,470,0,10,3,0.003711,0.060151,0.009394,2.762644,1100,37.71184189,37.89518349,0.183341597,0.0,0.0,28.45916,8.371813000000001,0.0,4.0,0.0051635111876075735
0,0.0,0.0,0.0,0,0,1,0,0.03,0.03,0.0,0.0,1,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,4.28,1,0,1,1,9.0,9.0,8.99938,8.99938,2,8.99938,9.0,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,22.61,9333.38,37423.98,4,0,3,1,0.44,18.484386,0.439394,45.15900900000001,8,73.93458354,73.93754557,0.002962034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,16.23,0.0,64.9,4,0,1,3,101.0,101.0,0.777349,96.106736,5,100.9979,101.0,0.0021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,22.57,0.0,67.7,3,0,1,3,101.0,101.0,5.0,75.017354,4,100.998446,101.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4497.07,1001.04,425265.47,89,0,11,50,0.015,4.3468860000000005,0.0,12.0,114,121.8201,108.67214479999998,-13.14795523,13.0,0.0,900000.0,20388.4218,0.0,37.0,0.0
0,3240.19,13535.58,248396.37,14,0,2,1,0.288226,1.059198,0.995007,2.59425,29,15.87653969,15.88797064,0.011430949,0.0,0.0,202.111084,101.055542,0.0,2.0,0.0051635111876075735
1,0.0,287.72,575.43,0,0,2,0,0.05,0.285497,0.0,0.0,2,0.0,0.5709933,0.5709933,,,,,,,0.0
0,33.38,0.0,100.15,3,0,1,3,101.0,101.0,0.432425,58.219253,4,100.998488,101.0,0.001512,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,164.86,0.29,330.3,2,0,2,2,35.072425,50.5,0.027404,100.97157,4,100.9989738,101.0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,13183.12,1,0,1,1,0.64,0.64,0.639139,0.639139,2,0.639139,0.64,0.0008609999999999,0.0,1.337,1.337,1.337,0.0,1.0,0.357429718875502
0,0.85,8141.85,32570.83,4,0,3,2,0.16938,0.377905,0.16854,0.6972659999999999,8,1.508260979,1.511620979,0.00336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,108.75,0.0,326.25,3,0,1,2,101.0,101.0,0.01,100.888512,4,100.9985118,101.0,0.001488218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,163.02,0.94,327.92,2,0,2,2,32.780812,50.5,0.001982,100.997034,4,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3.05,12446.59,224093.47,18,0,1,2,0.471955,0.972066,0.471535,1.004105,36,17.48963345,17.49719346,0.007560006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,8.6,1,0,1,1,0.04287,0.04287,0.04225,0.04225,2,0.04225002,0.04287002,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,164.08,0.82,329.78,2,0,2,2,19.836181,50.5,0.66118,100.337794,4,100.9989738,101.0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,158.77,0.0,317.53,2,0,1,2,101.0,101.0,0.038344,100.960672,3,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,3.62,1,0,1,1,3.0,3.0,2.99916,2.99916,2,2.99916,3.0,0.00084,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,384.34,0.0,768.68,2,0,1,2,0.5,0.5,0.019,0.48,3,0.499,0.5,0.001,0.0,1.337,1.337,1.337,0.0,1.0,0.357429718875502
0,25063.87,119.69,100614.53,4,0,2,3,0.202484,0.231574,0.0025,0.252581,7,0.6926438909999999,0.694722891,0.002079,0.0,0.019214,0.019214,0.019214,0.0,1.0,0.006310958118187034
0,0.0,0.0,2.6,1,0,1,1,20.4987,20.4987,20.498229,20.498229,2,20.49822883,20.49870046,0.000471636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,523.23,1,0,1,1,3.077284,3.077284,3.076664,3.076664,2,3.07666387,3.07728387,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4.1,6085.99,73081.1,12,0,5,1,1.5,18.367617000000006,1.499513,61.520653,24,220.3917024,220.4114,0.0196976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,2486.75,198940.27,0,1,4,0,0.0,0.923173,0.0,0.0,81,0.0,73.85383787,73.85383787,0.0,0.7412380000000001,1.20684,0.974039,0.0,2.0,0.006310958118187034
1,0.0,553.39,1660.18,0,1,1,0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,,,,,,,0.0
0,10.06,2441.71,392262.98,158,0,2,2,0.050037,0.061492,0.048987,0.98895,318,9.66551452,9.838697822,0.1731833019999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3.1,21054.31,484317.45,22,0,2,2,0.004629,0.193582,0.004209,0.402357,45,4.4431558,4.452395809,0.009240009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4942.43,29442.28,477929.73,55,0,5,16,0.008952,0.473432,0.0,1.05958,62,3.36597012,3.314024851,-0.051945269,36.0,0.0,2999.99,282.082373,0.0,6.0,0.0005737234652897303
0,0.0,1847.15,132995.02,0,1,3,0,0.0,0.367906,0.0,0.0,73,0.0,26.48921702,26.48921702,0.0,0.667309,0.667309,0.667309,0.0,1.0,0.006310958118187034
0,0.0,1532.36,226788.97,0,1,3,0,0.0,1.004051,0.0,0.0,149,0.0,148.5995797,148.5995797,0.0,0.945586,2.412706,1.6791459999999998,0.0,2.0,0.006310958118187034
0,0.0,23802.55,119386.03,1,0,1,1,0.149,0.209194,0.415,0.415,3,0.415,0.418387128,0.003387128,0.0,0.011224,0.011224,0.011224,0.0,1.0,0.006310958118187034
0,0.0,45353.87,226769.35,0,1,3,0,0.0,2.5065150000000003,0.0,0.0,6,0.0,12.53257443,12.53257443,0.0,0.112989,0.163025,0.138007,0.0,2.0,0.006310958118187034
0,3521.36,8988.26,349899.58,33,0,8,29,0.019769,5.869301999999999,0.019538,14.999522,59,152.565852,152.601861,0.036008933,0.0,0.292351,503.706419,126.425908,0.0,4.0,0.006310958118187034
0,2.45,29552.7,118220.6,4,0,4,1,0.2,9.962676,0.199443,15.084283,8,39.84887670000001,39.85070258,0.001825883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,579.54,1470.2,273908.25,16,0,1,11,0.049,0.049311,0.1,2.115415,196,8.872068676,8.875911676,0.003843,0.0,0.0,52.068172,9.365362,0.0,6.0,0.010900745840504877
0,17.38,10182.98,20400.7,2,0,2,2,0.012132,0.306066,0.011691,0.5995590000000001,4,0.61125035,0.61213235,0.000882,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,49.87,2405.1,1,0,3,1,0.2,1.003333,3.009769,3.009769,4,3.009769,3.01,0.000231,,,,,,,0.0
0,6657.51,9185.49,366241.93,15,0,7,13,0.050079,0.810317,0.0,7.0,44,23.44573578,23.49919516,0.053459377,7.0,0.0,1192.920505,183.212307,0.0,13.0,0.0
1,0.0,111.22,23336.45,1,0,20,1,0.0,1.124042,28.091041,28.091041,26,28.09104095,28.10104095,0.01,0.0,1.337,1.337,1.337,0.0,1.0,0.357429718875502
0,16.7,0.0,66.78,4,0,1,3,101.0,101.0,0.4991600000000001,94.837549,5,100.9979,101.0,0.0021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,24.56,0.43,74.55,3,0,2,3,5.284921,50.5,0.09797,53.905607,5,100.9984557,101.0,0.001544256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,674.95,1,0,1,1,3.0,3.0,2.99938,2.99938,2,2.99938,3.0,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2.53,3205.97,12834.0,4,0,4,1,0.524744,1.935523,0.5242060000000001,3.188185,8,7.740120489,7.7420931,0.001972611,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,20308.17,5796.65,635190.98,23,0,13,13,0.005,594.142796,0.0,10163.0,52,27403.13335,17230.141069999998,-10172.99228,0.0,0.0,1268.793011,242.63799100000003,0.0,6.0,0.0
1,832.46,2929.85,78078.7,41,0,10,28,0.09224,2.159841,0.0,13.455752,56,30.26006516,32.39761455,2.137549388,7.0,0.0,1704864.397,135735.336,0.0,13.0,0.002294893861158921
0,2.38,0.15,7.45,3,0,2,3,638.260638,1000.5,0.499124,1629.959066,5,2000.998585,2001.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,35.4,4849.47,19539.48,4,0,1,4,0.099,5.7073550000000015,0.098528,13.381713,8,22.82726683,22.82941954,0.002152709,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,1906.26,409845.97,0,1,9,0,0.0,0.662225,0.0,0.0,216,0.0,142.378277,142.378277,0.0,0.260669,0.346668,0.303669,0.0,2.0,0.006310958118187034
0,22.52,0.0,67.57,3,0,1,3,101.0,101.0,0.01033,56.268487,4,100.998446,101.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,34950.79,56926.82,288607.58,5,0,2,4,4.015226,14.50715,0.0,5.4,7,13.614,29.01429901,15.40029901,1.0,0.0,988.615817,152.37727900000004,378.891734,18.0,0.0005737234652897303
0,3.33,1948.83,3904.32,2,0,2,2,0.06658,0.430383,0.066108,0.79374,4,0.859848403,0.86076591,0.000917507,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,0.0
0,21.27,0.0,63.8,3,0,1,3,101.0,101.0,0.5,96.445167,4,100.998446,101.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,172.02,1,0,1,1,1.232233,1.232233,1.230033,1.230033,2,1.23003348,1.23223348,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,571.52,192603.35,0,1,4,0,0.0,0.970548,0.0,0.0,338,0.0,327.0747187,327.0747187,0.0,1.058118,5.07992,3.069019,0.0,2.0,0.006310958118187034
0,1666.38,2674.33,394939.43,38,0,11,33,0.001418,0.072103,0.0,1.034502,162,8.922245402,8.940771682000001,0.01852628,3.0,0.0,0.01,0.001667,0.0,3.0,0.0
0,0.0,0.0,3.73,1,0,1,1,0.180717,0.180717,0.179795,0.179795,2,0.179795396,0.18071719,0.000921794,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,13676.14,45637.72,684414.1,10,0,6,4,0.002,2.6388990000000003,0.0,9.58,22,31.65873432,31.66679,0.008055678,1.0,0.0,1500.0,750.0,0.0,2.0,0.008032128514056224
1,0.0,29000.07,174000.45,0,1,3,0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,,,,,,,0.0
1,1698.96,79.34,34852.0,20,0,9,5,0.088826,1.188789,0.0,4.35,31,13.05,13.07668287,0.026682869,,,,,,,0.0
0,28508.11,26.83,114112.95,4,0,1,2,0.01,3.658333,0.005,8.968236,7,10.973236,10.975,0.001764,0.0,0.750937,0.750937,0.750937,0.0,1.0,0.006310958118187034
0,1640.1,2034.11,292991.27,165,0,4,14,0.001,0.948073,0.0,4.0,176,25.62329313,10.4288,-15.19449313,1.0,0.0,888.0,296.0,0.0,2.0,0.0
0,310.33,5005.28,874362.07,124,0,5,2,0.049002,0.330032,0.048394,25.5042,291,55.05681216,55.11542298,0.05861082,0.0,0.0,186.8342,93.4171,0.0,2.0,0.0051635111876075735
0,7440.95,4156.24,816431.5,17,0,7,11,0.200111,0.406228,0.103419,27.004791,183,67.42669520000001,67.43380416,0.007108962,0.0,0.0,13951.6,2104.1316030000007,0.0,10.0,0.0
0,6915.64,9600.76,472871.28,42,0,9,25,0.01,6.393007,0.0,40.0,61,121.4258,121.467128,0.041328049,8.0,0.0,188100.0,8143.231774,0.0,20.0,0.006310958118187034
1,4079.03,62.36,299800.85,72,0,89,67,0.001025,4.393417,0.0,429.5,170,430.4870056,430.5548345,0.067828932,9.0,0.0,355147.5859,6619.695672999998,0.0,51.0,0.0011474469305794606
0,2.41,0.0,9.63,4,0,2,4,935.942421,1000.5,0.001078,1333.174608,6,2000.998113,2001.0,0.001886545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,24.18,0.33,73.22,3,0,2,3,17.064398999999998,50.5,0.210296,66.972803,5,100.998446,101.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13.37,13.37,13.37,0.0,1.0,0.357429718875502
0,0.0,3009.37,192599.6,0,1,3,0,0.0,0.277665,0.0,0.0,65,0.0,17.77053163,17.77053163,0.0,0.447284,0.8639,0.655592,0.0,2.0,0.006310958118187034
0,0.0,29443.68,88331.05,0,1,2,0,0.0,47.666667,0.0,0.0,4,0.0,143.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,158.74,0.84,319.17,2,0,2,2,8.065659,50.5,4.316806,96.682209,4,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,202857.68,586.57,408648.22,2,0,4,2,1e-05,1.043461,1.813,3.4,7,5.212999999999999,5.217306849,0.004306849,0.0,0.0,300.979687,67.901615,0.0,5.0,0.010900745840504877
0,1073.45,2568.64,18862.12,8,0,2,4,0.002,1.357365,0.01,5.2,12,10.45003049,5.42945861,-5.02057188,0.0,0.0,3.8,1.9,0.0,2.0,0.0005737234652897303
0,157.07,0.0,314.13,2,0,1,2,101.0,101.0,0.071073,100.927943,3,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,162.63,0.43,326.13,2,0,2,2,21.595231,50.5,0.22,100.779016,4,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1924.33,1250.11,6348.88,2,0,2,2,0.125,0.1625,0.124,0.2,4,0.324,0.325,0.001,,,,,,,0.0
0,7.88,17663.16,353405.12,18,0,10,1,0.011068,2.243608,0.198242,14.998242,38,44.84824083,44.87216179999999,0.02392097,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,33.41,0.0,100.23,3,0,1,3,101.0,101.0,0.085208,98.11914,4,100.998488,101.0,0.001512,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1363.42,1856.04,790629.43,34,0,6,6,0.005,2.768859,0.0,118.744842,435,1110.293427,1110.312284,0.018856844,1.0,0.0,309199.0,17385.484669999998,2.626935,17.0,0.0
0,36609.86,5079.12,657921.55,17,0,3,10,0.041948,0.570016,0.0,1.32811,24,4.25811,3.99011142,-0.26799858,3.0,0.0,65.801287,18.043306,1.0,12.0,0.0
0,0.0,22081.76,88327.03,0,1,3,0,0.0,5.4385910000000015,0.0,0.0,5,0.0,21.75436392,21.75436392,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4.14,0.0,12.43,3,0,2,3,560.054491,1000.5,0.005,1488.5876859999996,5,2000.998585,2001.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,167.62,0.01,335.28,2,0,3,2,2.467068,33.666667,0.01,100.988974,5,100.9989738,101.0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,127548.63,1,0,1,1,2.025128,2.025128,2.024687,2.024687,2,2.02468742,2.02512842,0.000441,0.0,0.152545,0.152545,0.152545,0.0,1.0,0.006310958118187034
1,16867.04,319.45,52837.3,3,0,7,2,0.001395,0.5651579999999999,0.001,1.0,10,1.01296,3.95610575,2.94314575,0.0,13.37,99.0,56.185,0.0,2.0,0.357429718875502
0,0.0,0.0,4575.75,1,0,1,1,0.0372,0.0372,0.036696,0.036696,2,0.036696,0.0372,0.000504,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,22.27,0.0,66.82,3,0,1,3,101.0,101.0,3.0,60.634134,4,100.998446,101.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,18.48,1097.24,633319.38,546,0,2,1,0.010116,0.120038,0.008383,3.324786,1114,67.27742753,68.18163026,0.904202727,0.0,0.01,0.01,0.01,0.0,1.0,0.0
0,0.0,2087.17,319337.02,0,1,4,0,0.0,0.614212,0.0,0.0,154,0.0,93.97444153,93.97444153,0.0,0.252554,1.572028,0.912291,0.0,2.0,0.006310958118187034
1,549.32,4302.25,88334.5,12,0,12,12,0.01,0.136606,0.022192,0.882,31,2.83170313,2.59551769,-0.23618544,0.0,100.0,100.0,100.0,0.0,1.0,0.020654044750430294
0,162.22,0.33,325.1,2,0,2,2,35.357723,50.5,1.0,99.999016,4,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,38.8,1909.46,1355913.45,694,0,5,3,0.18088,9.400039,0.0,98.422197,1390,6548.309754,6542.426864,-5.882890292999999,1.0,100.0,2515.616755,1307.808378,2515.616755,2.0,0.020654044750430294
1,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13.37,13.37,13.37,0.0,1.0,0.357429718875502
0,0.0,0.0,415.6,1,0,1,1,10.0,10.0,9.99938,9.99938,2,9.99938,10.0,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,43.84,36889.35,110799.58,3,0,3,1,4.367384,5.82595,4.364131,6.6491940000000005,6,17.47026516,17.47785052,0.00758536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1503.67,2334.96,1013998.72,429,0,42,110,0.0012,35.51439699999999,0.0,183.9,587,5725.426,5611.274738,-114.1512625,67.0,0.0,4400000.0,96362.68963,0.0,53.0,0.0
0,0.0,0.0,623.02,1,0,1,1,10.0,10.0,9.99938,9.99938,2,9.99938,10.0,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,176.57,7416.1,1,0,16,1,0.092292,1.236723,21.024082,21.024082,18,21.0240825,21.0242925,0.00021,,,,,,,0.0
0,88542.07,8570.37,619849.82,4,0,14,2,2.0,48.003226,1.801281,1453.6083,35,1488.094708,1488.1,0.00529225,0.0,0.0,600.0,90.827739,0.0,9.0,0.0
0,0.0,18004.05,599225.83,1,0,1,1,0.001066,0.001215,0.0084409999999999,0.0084409999999999,8,0.00844101,0.00850401,6.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2.11,0.0,6.32,3,0,2,3,369.198487,1000.5,0.2,1438.334434,5,2000.998585,2001.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,21.65,0.0,64.95,3,0,1,3,101.0,101.0,1.0,91.187396,4,100.998446,101.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,1.0,0.357429718875502
1,828.66,380.77,13796.78,7,0,18,2,0.001997,1.571955,1.0,6.0,28,33.0,33.01104564,0.01104564,0.0,0.0,1.337,0.6685,0.0,2.0,0.03499713138267355
1,2423.17,116.01,17194.22,7,0,2,7,0.075661,0.454373,0.050005,0.3257,9,0.90798615,0.90874532,0.00075917,,,,,,,0.0
0,7.13,15669.9,156770.28,10,0,4,10,0.1761,1.831325,0.17568,4.499891000000001,20,18.3085787,18.31325045,0.004671751,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,12252.86,45101.82,1,0,3,1,0.008434,0.072811,0.19979,0.19979,4,0.19979,0.21843421,0.01864421,0.0,0.0,1000.0,170.976062,0.0,25.0,0.0
0,6340.4,3117.36,18915.52,2,0,1,2,1.002,1.0045959999999998,1.0,1.007508,4,2.007508171,2.00919174,0.001683569,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,13.36,354.88,659012.85,1700,0,6,2,0.819283,4.239846,0.818863,539.162331,3493,7601.330192,7602.044212999999,0.714021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1830.28,1737.35,876611.4,48,0,2,7,0.002036,0.189625,0.0,14.664279999999998,502,86.06955151,86.0898312,0.020279694,2.0,0.0,365.0,83.465735,1.01406,7.0,0.01835915088927137
0,0.0,0.0,0.0,0,0,1,0,0.095,0.095,0.0,0.0,1,0.0,0.095,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1752.5,12505.59,233625.1,12,0,1,1,0.209934,4.402489,0.005185,38.420509,29,74.8372016,74.84231489,0.005113295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,1.0,0.357429718875502
1,429.79,7021.15,277396.03,139,0,11,11,0.0015,0.133009,0.0,0.8,170,19.00454212,4.123294152,-14.88124797,2.0,1238.847622,1238.847622,1238.847622,888.0,1.0,0.010900745840504877
0,160.97,0.63,323.22,2,0,2,2,46.775706,50.5,0.4903,100.508716,4,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,81655.95,1,0,1,1,0.1,0.1,0.09955,0.09955,2,0.09955,0.1,0.00045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,5.43,10080.11,30256.63,3,0,3,1,1.0,2.240934,0.998781,3.48342,6,6.71993547,6.72280263,0.00286716,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,447.54,8294.0,396247.77,663,0,5,11,0.0,109.5925,0.0,492.604,675,4228.111071,1315.11,-2913.001071,2.0,0.0,10000.0,722.205302,67.259777,21.0,0.0005737234652897303
0,1221.32,34190.91,288183.13,12,0,4,10,0.000396,0.026686,0.0,0.07,20,0.203740991,0.21348911,0.009748119,5.0,0.0,4.482693,0.708188,0.0,5.0,0.0
0,162.92,0.33,326.48,2,0,2,2,25.939252,50.5,0.08916,100.909856,4,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,388.61,10492.58,0,1,26,0,0.01,43.10756,0.0,0.0,28,0.0,1163.904128,1163.904128,,,,,,,0.0
0,0.0,0.0,31.65,1,0,1,1,5.0,5.0,4.9978,4.9978,2,4.9978,5.0,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,23.88,0.25,72.13,3,0,2,3,1.600171,50.5,1.12,66.583809,5,100.9984557,101.0,0.001544256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,163724.02,0.0,327448.05,2,0,1,2,0.002457,0.002457,0.0,0.000405,3,0.00040476,0.00245744,0.00205268,1.0,2860.0,2860.0,2860.0,2860.0,1.0,0.0017211703958691911
0,534.83,1811.85,204029.25,19,0,11,16,0.09958,0.677836,0.002,20.4,126,72.51737333,72.52842801,0.011054682,0.0,1.9446330000000005,600.0,300.972317,0.0,2.0,0.006310958118187034
0,0.0,5498.63,291427.53,0,1,4,0,0.0,0.504895,0.0,0.0,54,0.0,26.75944516,26.75944516,0.0,0.10587,0.452328,0.279099,0.0,2.0,0.004589787722317842
1,0.0,489.71,13868.02,1,0,21,1,0.03,1.095592,25.613206,25.613206,25,25.61320552,26.29420552,0.6809999999999999,0.0,0.0,1.337,0.891333,0.0,2.0,0.357429718875502
0,4.97,0.42,15.73,3,0,2,3,561.3645230000002,1000.5,0.002535,1488.583736,5,2000.998585,2001.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4560.4,3641.5,980145.68,175,0,29,86,0.0,2.890266,0.0,6.0,225,146.7905,144.5132979,-2.277202149,38.0,0.0,2398941.9,30711.98677,0.0,103.0,0.0
0,0.0,3286.7,226781.97,0,1,3,0,0.0,2.15269,0.0,0.0,70,0.0,148.5356299,148.5356299,0.0,0.466171,2.943069,1.70462,0.0,2.0,0.004589787722317842
0,640.36,731.38,707346.08,473,0,9,14,0.041505,86.214383,0.041442,691.6095799999998,1026,47676.10596,47676.55387,0.447909,0.0,0.0,0.0,0.0,0.0,1.0,0.0005737234652897303
0,4700.39,4415.2,190001.52,16,0,3,1,0.012633,0.504703,0.100173,3.008714,42,13.03270291,13.12228774,0.089584829,0.0,0.15141,69.01763000000001,34.58452,0.0,2.0,0.006310958118187034
0,0.0,10645.46,883573.28,0,0,1,0,0.017321,1.160579,0.0,0.0,83,0.0,96.32809722,96.32809722,0.0,0.0,1500.0,329.539161,0.0,14.0,0.008032128514056224
1,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,0.0
1,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,0.0
0,28.23,1600.19,838499.07,510,0,6,3,0.250666,2.535264,0.250246,214.641652,1025,1305.446832,1305.661053,0.214221008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,23.15,2578.47,182044.07,67,0,6,5,61.03783000000001,315.616055,61.03741,699.999139,137,22093.06106,22093.12383,0.062769,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,162.81,0.88,327.37,2,0,2,2,29.672763,50.5,1.869077,99.129897,4,100.9989738,101.0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
